uid,x1
3629864,1.00
2099941,3.00
7342825,2.00
5769962,5.00
5769968,3.00
6294257,61.00
1051378,2.00
2624243,4.00
6466686,1.00
5245687,1.00
5307350,2.00
2624250,1.00
4197115,1.00
4197120,2.00
5769989,3.00
2099974,2.00
1575690,1.00
2829,2.00
1051406,12.00
1575695,1.00
5245713,7.00
1575698,1.00
3845251,1.00
7342869,1.00
5778606,2.00
1575706,1.00
7342875,1.00
3148575,1.00
4721440,1.00
3148577,1.00
6818599,1.00
4721448,3.00
5245740,5.00
524765,4.00
3670494,2.00
1575734,1.00
4721465,19.00
3672890,5.00
7342909,5.00
7342910,1.00
2185013,2.00
2880,2.00
3672898,6.00
5592886,1.00
6818631,2.00
2624328,1.00
3148617,5.00
3148620,1.00
4369549,1.00
3148624,1.00
4721490,1.00
1575763,4.00
7253134,1.00
6294358,1.00
5245784,1.00
1051482,6.00
6117179,2.00
3146215,1.00
6818668,8.00
2624366,1.00
6818671,1.00
6294385,1.00
4107411,1.00
4197236,1.00
4197245,1.00
699541,1.00
1575810,1.00
1051526,1.00
6818703,1.00
4721554,1.00
5068611,1.00
5245848,4.00
6294427,3.00
6818719,2.00
7343009,1.00
7343011,2.00
2624420,4.00
6294437,1.00
527270,2.00
786929,2.00
6294448,3.00
1051570,1.00
1051572,1.00
5770169,1.00
3002,3.00
2100155,1.00
2100159,1.00
3148738,1.00
1051588,5.00
2624454,1.00
3148748,1.00
1051598,1.00
527312,5.00
6818770,3.00
2624467,1.00
2100180,1.00
6294485,2.00
2624470,4.00
6818775,1.00
4721624,6.00
527321,2.00
5245914,1.00
6294500,1.00
527333,1.00
6818792,2.00
3049,3.00
4197354,1.00
2624491,3.00
1575916,13.00
2624497,1.00
527354,13.00
5770236,4.00
6294527,1.00
5245958,15.00
3148808,1.00
4197387,5.00
1051664,1.00
6818834,1.00
5770260,5.00
4197397,1.00
4721688,8.00
6294554,1.00
1748143,1.00
3673117,2.00
4721696,2.00
2100257,14.00
2624556,3.00
4369586,5.00
7343153,4.00
6818866,1.00
1575993,1.00
1575998,1.00
6204597,3.00
1576000,1.00
5246017,2.00
6294598,1.00
7343175,1.00
7343178,4.00
5246029,18.00
527439,3.00
1051729,1.00
3673170,1.00
7343188,2.00
1576021,1.00
5246039,5.00
1136484,7.00
2624602,1.00
4197467,2.00
4721758,1.00
6294623,1.00
3168,1.00
3148897,1.00
2621969,1.00
3179,2.00
5246062,1.00
527474,2.00
1576056,1.00
527481,1.00
5770362,2.00
1051772,1.00
2095076,1.00
3673214,1.00
6818946,1.00
5246085,8.00
5246086,1.00
4721802,1.00
6818955,3.00
874349,5.00
527505,8.00
4197522,10.00
3673236,1.00
6903662,3.00
1576093,11.00
7343262,1.00
2624673,1.00
3673251,2.00
2624676,10.00
3238,1.00
4197544,2.00
6294697,3.00
4197546,1.00
6294699,1.00
7343276,2.00
4197552,2.00
5246132,2.00
4197558,2.00
5680329,5.00
4197564,5.00
1576127,3.00
1051840,3.00
7343297,2.00
2100420,9.00
6294727,1.00
5246155,8.00
6819020,29.00
2796749,5.00
5770452,1.00
1576150,1.00
4721879,3.00
1576154,5.00
4197595,1.00
2624733,1.00
4721887,5.00
1576161,15.00
5770468,5.00
4197609,1.00
5770477,1.00
5246191,5.00
4277340,1.00
5246193,1.00
5770482,8.00
527606,8.00
2624759,2.00
5246200,2.00
4197626,2.00
3673339,1.00
6294781,5.00
2100479,2.00
6294786,2.00
1051908,1.00
1576197,1.00
2100487,9.00
5505580,2.00
4197642,1.00
5246219,1.00
2624783,1.00
4721936,1.00
3673362,1.00
3673368,2.00
527642,1.00
5770526,18.00
2624799,1.00
3149089,1.00
6294820,1.00
1576229,8.00
4981297,1.00
4457010,3.00
3673392,1.00
1051955,1.00
1576244,1.00
3149109,1.00
5246263,2.00
2624824,1.00
7343418,1.00
5246267,1.00
4282250,1.00
1576254,1.00
1576259,1.00
3673414,6.00
2100551,3.00
2971532,1.00
4457015,2.00
3149132,4.00
3673423,1.00
6819153,2.00
3149138,1.00
7343443,2.00
6294870,2.00
4722007,1.00
3416,2.00
1051998,2.00
1051999,1.00
1052001,1.00
5770594,4.00
4197732,3.00
2624870,1.00
527721,3.00
5246314,1.00
5770608,1.00
6819185,2.00
5246322,3.00
5770617,2.00
5770618,88.00
6819198,1.00
527744,1.00
5770625,10.00
7343490,1.00
2272491,1.00
3233686,1.00
2100621,5.00
4197774,1.00
3058925,1.00
4722065,4.00
6819218,8.00
3479,9.00
6294939,1.00
3673501,2.00
5246371,1.00
1576362,4.00
4197803,6.00
7343533,1.00
7343535,2.00
527793,14.00
3673522,3.00
3149235,1.00
1576372,2.00
4722102,1.00
5246391,1.00
2624952,2.00
6466804,1.00
4722106,2.00
5855135,1.00
5770685,3.00
7343551,10.00
5770693,2.00
5770694,1.00
2624976,2.00
7343573,1.00
6295000,2.00
3673561,1.00
6819290,1.00
2100699,1.00
2624989,1.00
3673567,1.00
6295008,1.00
4722148,6.00
3149290,1.00
3673579,2.00
527857,1.00
3673586,3.00
4197877,3.00
3149303,13.00
1576441,1.00
3673595,1.00
6295037,1.00
4722184,1.00
3673610,1.00
3670615,4.00
3598,2.00
527887,1.00
527888,1.00
4197906,4.00
6295059,2.00
527892,6.00
6819349,2.00
6913379,3.00
5246493,1.00
4197919,2.00
527904,1.00
3617,1.00
1052199,19.00
6295084,11.00
4197937,1.00
1576499,1.00
6819382,2.00
5246523,4.00
3644,1.00
3149374,3.00
5246532,1.00
3654,8.00
3656,1.00
6819413,1.00
3673,1.00
6295136,10.00
7343713,4.00
3149410,2.00
7343716,1.00
4722277,1.00
4722278,1.00
527975,7.00
1576553,9.00
4722284,2.00
3932776,1.00
5770867,2.00
2100858,12.00
3149435,1.00
4198014,1.00
5770880,1.00
1052289,1.00
6816363,1.00
4722308,12.00
5770886,1.00
5246599,5.00
4198025,3.00
5418263,7.00
6819470,2.00
3673743,2.00
2100883,2.00
5246613,1.00
4198040,5.00
6819481,4.00
1576602,1.00
6819483,3.00
4198045,4.00
5770911,3.00
1052325,2.00
2625190,3.00
7343783,1.00
3149482,4.00
2625196,1.00
1576621,1.00
528046,1.00
2100915,1.00
1052340,4.00
2010398,1.00
1576630,1.00
5770935,1.00
4722360,1.00
3149498,1.00
7343803,1.00
1052348,10.00
6295230,4.00
5900957,1.00
4198083,9.00
437537,3.00
4722377,1.00
2622071,1.00
3790,3.00
2625231,1.00
2625232,1.00
2625233,1.00
5246674,47.00
7343828,4.00
6819541,1.00
5770967,7.00
528088,1.00
528089,1.00
4198111,2.00
5246691,1.00
6819559,8.00
7343848,1.00
4722409,2.00
2100972,1.00
6295282,6.00
2100979,1.00
6295287,2.00
7343866,3.00
5771003,1.00
1398741,2.00
7343872,2.00
2625282,4.00
2845795,1.00
3845,5.00
1576710,38.00
787073,3.00
3673866,1.00
3149580,2.00
2101010,1.00
1576726,7.00
1576728,1.00
6819616,1.00
2101031,5.00
2101033,1.00
7343914,1.00
4722477,1.00
5771054,1.00
3149616,9.00
1052473,2.00
1052475,3.00
4783644,1.00
5680437,1.00
7343940,3.00
2625350,2.00
3914,1.00
528203,4.00
3918,2.00
2101071,1.00
5246805,1.00
7343960,7.00
5771099,4.00
7241591,1.00
5246816,1.00
2097808,1.00
1576805,5.00
3943,1.00
1052521,2.00
5246829,1.00
1576815,1.00
5068776,1.00
718575,5.00
5771125,8.00
1052534,1.00
1660905,5.00
528248,7.00
1536443,4.00
3673984,2.00
3149700,2.00
6819723,1.00
6295436,4.00
4722573,1.00
6295438,1.00
528271,1.00
7344017,4.00
5680451,1.00
4722581,1.00
5246874,1.00
4020207,1.00
1052572,2.00
2622106,4.00
5771168,2.00
5246881,1.00
3674019,1.00
7344037,1.00
5771174,3.00
1576871,1.00
3674025,4.00
5680455,3.00
2101170,1.00
1576883,2.00
528308,1.00
528309,14.00
3583305,2.00
3149753,1.00
6819772,1.00
1576896,1.00
6029984,1.00
2796875,2.00
6295492,2.00
2101190,11.00
3149768,4.00
5246921,4.00
3149770,3.00
4722639,4.00
4198353,1.00
1576914,1.00
4198358,1.00
2359973,1.00
1052643,3.00
3674084,8.00
1431698,1.00
6729041,6.00
6819824,6.00
2101234,1.00
1052664,6.00
5246971,2.00
2101245,9.00
6295550,6.00
4722690,1.00
262827,2.00
1052678,1.00
4103,2.00
6819848,1.00
2625549,25.00
7344142,1.00
7344143,1.00
1052688,6.00
2625556,1.00
2101277,3.00
3674148,1.00
528421,7.00
4135,1.00
3408562,8.00
3674159,6.00
1577009,1.00
4194995,1.00
1577012,1.00
1577013,10.00
2625590,4.00
2101305,4.00
6295610,1.00
5324853,1.00
528446,10.00
7344192,1.00
4722759,1.00
528457,1.00
4198476,15.00
1052751,11.00
4198481,13.00
5247058,1.00
5680483,4.00
3149918,2.00
4107621,1.00
2625637,1.00
6295656,1.00
2625647,1.00
2101361,1.00
7280160,1.00
3149945,1.00
6295677,1.00
2101377,1.00
5771394,1.00
7165974,1.00
1052808,1.00
1224044,6.00
2625674,3.00
1577101,3.00
6819983,7.00
4981443,1.00
4198548,1.00
6295704,2.00
5771418,2.00
6295708,1.00
7344286,1.00
528545,8.00
2625699,3.00
4263,1.00
7344297,4.00
1052846,1.00
139692,1.00
3674289,2.00
1577139,3.00
4198580,4.00
7344312,1.00
6820025,1.00
4198587,1.00
1577148,20.00
7344317,3.00
960337,1.00
2625727,1.00
528576,4.00
7061404,1.00
2101445,7.00
2101450,1.00
2101451,3.00
5593122,1.00
1577169,3.00
2101460,5.00
7344341,2.00
5247190,6.00
4722903,5.00
7344345,1.00
4722911,1.00
4722913,1.00
5771491,6.00
1577189,6.00
6295786,3.00
528619,1.00
528622,1.00
3059069,1.00
3674352,1.00
6955283,4.00
3674354,1.00
1577203,7.00
528628,5.00
4198646,4.00
3150072,19.00
4346,2.00
528637,3.00
2625796,2.00
4357,1.00
1577227,6.00
5771533,1.00
6295822,1.00
528657,17.00
2625810,1.00
6295827,2.00
4722964,1.00
528662,5.00
2101527,3.00
2625822,12.00
6820130,10.00
2101541,1.00
1052966,1.00
2101543,2.00
4198696,4.00
6295853,1.00
2625838,1.00
5771569,1.00
3674420,5.00
2101559,1.00
4408,2.00
4198716,8.00
7344445,3.00
4198718,5.00
5247300,1.00
6820175,1.00
2625872,3.00
3233848,6.00
2097891,2.00
6820181,1.00
4198744,1.00
3674461,10.00
2101600,8.00
528737,2.00
1577315,1.00
6295911,1.00
5247337,1.00
5247338,1.00
528747,1.00
6295917,3.00
1053038,1.00
2625905,2.00
1053042,6.00
1053043,1.00
5771638,3.00
7344503,3.00
3674490,1.00
7344507,3.00
2625925,5.00
1053066,2.00
2625937,8.00
1577362,1.00
1577364,1.00
3150229,1.00
6820246,1.00
1577370,1.00
5247390,1.00
3150239,1.00
6820259,3.00
6820262,1.00
961948,8.00
2101675,1.00
4198829,1.00
2101678,1.00
2101683,1.00
7344564,2.00
5771701,3.00
1053111,1.00
4723128,1.00
2625981,1.00
4546,1.00
4547,1.00
3150276,3.00
5247430,1.00
2625991,2.00
7344585,1.00
3150283,4.00
2796963,1.00
2101718,1.00
4723165,1.00
2626016,1.00
6379601,2.00
6296040,1.00
4591,1.00
4723185,4.00
