uid,x1
550,2.00
553,1.00
8746,1.00
555,5.00
8752,4.00
8753,2.00
564,6.00
94,3.00
567,2.00
8760,1.00
569,1.00
8763,2.00
8764,1.00
574,8.00
576,10.00
8769,1.00
8771,7.00
580,2.00
8773,12.00
582,13.00
8775,443.00
8778,2.00
587,2.00
8780,1.00
589,3.00
592,5.00
8786,12.00
599,7.00
600,4.00
8793,2.00
602,2.00
8795,1.00
604,2.00
605,3.00
607,6.00
8800,23.00
8801,2.00
611,106.00
614,1.00
8807,2.00
616,1.00
8809,2.00
618,4.00
619,1.00
8812,47.00
626,1.00
628,2.00
629,11.00
8822,2.00
632,2.00
8825,1.00
8827,1.00
636,1.00
637,1.00
8830,1.00
8831,8.00
640,1.00
8833,1.00
642,155.00
8836,1.00
646,4.00
647,1.00
648,2.00
649,2.00
650,4.00
8843,4.00
8844,7.00
653,2.00
654,1.00
656,4.00
8849,1.00
8850,2.00
8852,1.00
110,3.00
664,7.00
665,2.00
670,12.00
1477,1.00
672,12.00
673,1.00
674,4.00
675,3.00
113,3.00
680,11.00
683,6.00
685,43.00
686,1.00
687,1.00
33,1.00
8307,3.00
697,1.00
698,20.00
699,2.00
701,1.00
702,1.00
705,2.00
706,1.00
707,4.00
709,1.00
711,2.00
714,1.00
715,6.00
716,1.00
718,8.00
721,1.00
723,4.00
724,6.00
729,4.00
731,1.00
733,1.00
734,5.00
735,1.00
736,4.00
739,1.00
741,14.00
742,21.00
743,2.00
744,3.00
745,1.00
747,2.00
748,3.00
751,1.00
752,1.00
755,3.00
756,2.00
760,2371.00
764,2.00
768,51.00
772,23.00
775,72.00
776,2.00
777,5.00
779,11.00
780,3.00
8322,1.00
782,1.00
788,3.00
792,2.00
796,13.00
797,862.00
798,4.00
799,1.00
800,4.00
803,2.00
805,1.00
806,33.00
807,1.00
809,2.00
810,1.00
814,8.00
819,4.00
822,9.00
823,5.00
824,1.00
825,1.00
827,2.00
833,4.00
834,5.00
3067,1.00
840,2.00
8332,1.00
844,1.00
850,3.00
853,1.00
854,1.00
857,6.00
859,3.00
860,3.00
861,4.00
8212,19.00
866,1.00
869,1.00
874,3.00
876,8.00
877,5.00
880,2.00
883,2.00
889,8.00
890,1.00
891,4.00
892,15.00
894,3.00
899,1.00
8342,1.00
902,2.00
904,32.00
909,1.00
913,31.00
914,1.00
915,1.00
922,1.00
923,1.00
924,47.00
926,1.00
928,1.00
929,1.00
931,39.00
934,7.00
937,3.00
938,1.00
939,7.00
941,1.00
943,2.00
944,3.00
945,2.00
947,1.00
951,2.00
952,2.00
8351,2.00
958,9.00
959,1.00
962,1.00
963,11.00
966,3.00
969,5.00
970,94.00
162,1.00
974,10.00
977,1.00
978,1.00
979,4.00
982,1.00
984,47.00
986,7.00
988,1.00
989,4.00
8357,3.00
994,8.00
995,2.00
996,24.00
997,1.00
998,1.00
1001,11.00
1004,1.00
1005,1.00
1007,1.00
1011,7.00
1013,3.00
1015,7.00
1016,2.00
1018,4.00
1022,1.00
1023,13.00
1025,2.00
1028,2.00
1029,1.00
1031,1.00
1036,1.00
1037,8.00
1041,351.00
1044,3.00
1052,5.00
1057,2.00
1061,3.00
1065,1.00
1068,2.00
8370,2.00
1071,1.00
1072,51.00
1073,3.00
1075,2.00
1076,1.00
1080,131.00
1082,1.00
1087,1.00
1089,1.00
1091,5.00
1095,1.00
1096,1.00
183,2.00
1107,1.00
1109,1.00
1112,1.00
1114,1.00
1115,1.00
1118,3.00
1120,1.00
1123,3.00
1125,132.00
1126,1.00
1127,6.00
1131,4.00
1132,2.00
1136,2.00
1137,2.00
190,1.00
1148,2.00
1149,2.00
1153,1.00
1157,5.00
1159,2.00
1160,5.00
1161,1.00
1163,1.00
194,2.00
1168,1.00
1169,361.00
1175,1.00
1177,2.00
1180,1.00
1182,12.00
1183,1.00
1185,5.00
1187,3.00
1188,10.00
1191,2.00
1193,1.00
1194,10.00
1197,3.00
1200,1.00
8393,1.00
1210,2.00
1213,3.00
1216,12.00
1219,5.00
1221,3.00
1226,2.00
1227,1.00
1235,2.00
1238,1.00
1240,4.00
1242,1.00
1243,4.00
1244,26.00
1245,3.00
1246,2.00
1253,41.00
3315,1.00
1256,3.00
1258,1.00
210,1.00
1264,9.00
1265,2.00
1266,3.00
1268,1.00
1270,3.00
1274,1.00
1275,1.00
1279,3.00
1280,1.00
1281,1.00
1282,13.00
1284,3.00
1286,3.00
1287,2.00
1288,4.00
1290,1.00
1292,2.00
1294,1.00
1296,1.00
1297,3.00
1298,4.00
1300,14.00
1301,6.00
1303,1.00
1307,2.00
1309,3.00
1310,2.00
1315,1.00
1317,3.00
1318,1.00
1320,11.00
1322,1.00
1326,1.00
6591,1.00
1334,1.00
1336,10.00
1338,4.00
1339,1.00
1343,1.00
1344,2.00
1351,3.00
1352,1.00
1355,1.00
1356,4.00
1360,42.00
1361,10.00
1362,1.00
1363,1.00
1366,1.00
1367,1.00
1370,1.00
229,2.00
1379,664.00
1380,3.00
1382,2.00
1383,1.00
1386,2.00
1389,2.00
1390,30.00
1391,3.00
1393,1.00
1398,14.00
1403,4.00
1407,2.00
1412,4.00
1413,1.00
1414,1.00
1418,2.00
1422,5.00
1425,1.00
1427,1.00
1430,2.00
1433,623.00
1434,22.00
239,1.00
1438,1.00
1439,1.00
1440,40.00
1442,1.00
1443,6.00
1444,1.00
1446,1.00
1447,1.00
1448,6.00
1453,1.00
1457,2.00
1459,3.00
1461,1.00
1464,2.00
1468,4.00
1469,473.00
1472,4.00
1474,1.00
1476,1.00
8438,14.00
2977,2.00
1481,6.00
1483,1.00
1486,1.00
1487,2.00
1489,2.00
1491,4.00
1493,3.00
1495,6.00
1497,2.00
1498,3.00
1141,1.00
1511,1.00
1513,1.00
1514,2.00
1515,2.00
1520,985.00
1522,3.00
1526,11.00
1528,3.00
1529,4.00
1530,5.00
1531,1.00
1532,1.00
1536,1.00
1541,2.00
1542,1.00
1543,1.00
1544,7.00
1546,2.00
1553,1.00
8469,1.00
259,1.00
1560,2.00
1564,1.00
1565,3.00
1568,1.00
1569,105.00
1570,1.00
1627,4.00
1573,1.00
1574,1.00
1576,11.00
1578,5.00
1579,1.00
1581,4.00
1583,5.00
1584,1.00
1585,46.00
1586,2.00
1588,6.00
1589,1.00
1594,1.00
1595,1.00
1597,3.00
1599,2.00
1601,18.00
1604,1.00
1605,3.00
1606,1.00
1607,2.00
1610,1.00
1613,4.00
1614,71.00
1616,9.00
1618,2.00
1620,5.00
1623,26.00
1625,3.00
1626,1.00
271,1.00
1628,2.00
1631,15.00
1636,2.00
1637,1.00
1638,2.00
8465,1.00
1642,1.00
1644,20.00
1645,1.00
1646,12.00
1647,1.00
1648,11.00
1650,1.00
1653,4.00
1654,16.00
1655,2.00
1656,3.00
1662,1.00
1663,4.00
1672,2.00
1675,2.00
1676,2.00
1680,2.00
1682,1.00
1685,1.00
1686,1.00
1687,2.00
1693,10.00
1697,2.00
1700,1.00
1702,5.00
284,3.00
1708,6.00
1713,2.00
1715,113.00
1717,6.00
1718,3.00
1722,2.00
1723,1.00
1725,8.00
1730,5.00
1731,2.00
1732,31.00
1735,10.00
1736,5.00
1738,2.00
1740,1.00
1742,2.00
1744,1.00
1749,20.00
1750,2.00
1751,2.00
1752,2.00
1754,5.00
1755,1.00
1756,1.00
1757,1.00
1763,1.00
1771,1.00
1772,4.00
1775,7.00
1776,5.00
1778,11.00
1784,2.00
1786,1.00
1791,2.00
1793,19.00
1794,1.00
1795,1.00
1798,3.00
1801,2.00
1803,2.00
1805,2.00
1806,5.00
1807,7.00
1808,2.00
1809,3.00
1810,9.00
1812,10.00
1813,1.00
1818,1.00
1820,4.00
1821,1.00
304,11.00
1827,3.00
1829,51.00
1830,12.00
305,1.00
1837,2.00
1839,12.00
1841,6.00
1842,2.00
1848,8.00
308,1.00
1851,4.00
1853,6.00
1855,6.00
1860,33.00
1865,12.00
1866,2.00
1872,6.00
1874,1.00
1876,4.00
1878,2.00
1880,1.00
1881,2.00
1882,1.00
1884,2.00
314,2.00
1886,1.00
1888,4.00
1891,2.00
1892,28.00
1893,29.00
1895,1.00
1896,6.00
8508,6.00
1898,17.00
1905,30.00
3049,1.00
1913,2.00
1914,1.00
1915,4.00
1916,3.00
1921,1.00
1923,10.00
1925,2.00
1926,1.00
1927,2.00
1929,1.00
1931,2.00
1932,2.00
1936,8.00
1939,1.00
1941,306.00
1943,2.00
1944,7.00
1945,410.00
1947,1.00
1948,5.00
1949,1.00
1950,9.00
1951,8.00
1954,1.00
1959,1.00
1962,7.00
1963,1.00
1964,1.00
1965,1.00
1968,9.00
8520,7.00
1971,1.00
1975,2.00
1984,1.00
1989,1.00
1993,11.00
1997,1.00
1998,1.00
1999,1.00
2002,3.00
2003,1.00
2005,1.00
2007,8.00
2010,7.00
2014,1.00
8796,4.00
2017,1.00
2019,2.00
2020,12.00
2022,31.00
2025,1.00
2028,3.00
2030,2.00
2035,2.00
2036,103.00
2046,4.00
2050,69.00
2051,2.00
2053,4.00
2055,4.00
8535,2.00
2062,3.00
2065,1.00
2066,1.00
2067,2.00
2069,4.00
2070,20.00
2071,3.00
2074,1.00
2075,3.00
2080,31.00
2081,1.00
2085,2.00
2087,1.00
2089,1.00
2091,2.00
2092,1.00
2094,1.00
2099,1204.00
2100,4.00
2104,7.00
2106,26.00
2107,14.00
2109,2.00
2110,3.00
2112,1.00
2113,1.00
2119,8.00
2120,1.00
2121,1.00
2122,2.00
2127,2.00
2128,1.00
2130,3.00
8547,3.00
2136,14.00
2138,1.00
2142,1.00
2143,2.00
2144,2.00
2145,1.00
2146,38.00
2150,1.00
2157,2.00
2164,12.00
2166,3.00
2167,9.00
2168,2.00
2169,8.00
2172,2.00
2177,6.00
2181,1.00
2186,3.00
2187,3.00
2189,2.00
2190,1.00
2195,2.00
2198,2.00
2202,12.00
2203,4.00
2206,3.00
2207,1.00
2208,4.00
2213,2.00
2215,2.00
2217,2.00
2219,4.00
2222,1.00
2224,2.00
2225,6.00
2226,3.00
2227,3.00
2232,3.00
2233,5.00
2237,2.00
2240,3.00
2241,10.00
2244,3.00
2247,16.00
2252,1.00
2257,7.00
2258,1.00
2259,1.00
2262,10.00
2264,5.00
2267,1.00
2268,3.00
2269,18.00
7205,1.00
2277,24.00
2279,5.00
2281,3.00
2282,1.00
2285,7.00
2287,2.00
2288,21.00
2290,1.00
2296,7.00
2301,1.00
2305,1.00
2306,8.00
2308,3.00
2309,1.00
2310,1.00
2311,2.00
2313,1.00
2314,10.00
2315,1.00
2319,19.00
2320,8.00
2321,1.00
2322,6.00
8580,56.00
2331,4.00
2333,6.00
8261,1.00
2335,1.00
2338,4.00
2339,22.00
2342,108.00
2343,1.00
2345,95.00
2347,1.00
2352,6.00
2361,19.00
2363,3.00
2365,5.00
2366,1.00
2368,7.00
2369,2.00
2371,2.00
2372,2.00
2374,1.00
2381,1.00
2382,2.00
397,23.00
2385,1.00
2389,1.00
2390,4.00
2394,2.00
2399,7.00
2400,2.00
2403,7.00
2404,18.00
2408,13.00
2414,1.00
2420,3.00
2422,21.00
2423,2.00
2429,1.00
2430,1.00
2432,1.00
2433,35.00
2434,4.00
2435,1.00
2436,464.00
2437,2.00
2438,7.00
2440,7.00
2441,13.00
2442,2.00
2445,3.00
2446,1.00
2449,1.00
2450,1.00
2451,1.00
2452,1.00
2454,64.00
8601,1.00
2456,1.00
2458,1.00
2459,1.00
2460,1.00
2461,82.00
2463,13.00
2467,1.00
2472,1.00
2479,5.00
8606,1.00
2487,8.00
2488,3.00
2490,4.00
2491,4.00
2496,1.00
416,4.00
2498,1.00
2503,6.00
2504,20.00
2505,2.00
2510,1.00
8267,2.00
2519,9.00
2520,8.00
421,1.00
2531,1.00
2532,2.00
422,1.00
2535,1.00
2536,1.00
2545,1.00
2549,15.00
2550,3.00
2552,2.00
2554,3.00
2556,1.00
2558,5.00
2559,10.00
2560,1.00
2561,1.00
427,1.00
2566,2.00
2567,4.00
2568,2.00
2574,6.00
2576,2.00
2577,1.00
2582,2.00
2583,1.00
2585,1.00
2586,1.00
2587,1.00
2589,2.00
2592,7.00
2593,7.00
2594,1.00
2595,1.00
2596,2.00
2597,1.00
2598,1.00
2602,2.00
2606,8.00
2609,6.00
2610,105.00
2613,2.00
2614,1.00
2615,7.00
2616,4.00
2617,1.00
2619,36.00
2620,2.00
2621,1.00
2622,74.00
2624,1.00
2625,12.00
2629,1.00
2632,1.00
2634,6.00
2635,30.00
2637,1.00
2640,1.00
2645,10.00
2646,1.00
2652,4.00
8634,2.00
2655,10.00
2656,3.00
2658,2.00
2659,1.00
2660,1.00
2661,18.00
2662,8.00
2665,1.00
2667,17.00
2668,3.00
2669,1.00
2671,3.00
2673,1.00
2675,23.00
2676,9.00
2678,5.00
2679,1.00
2681,2.00
2682,1.00
2685,2.00
2691,31.00
2693,7.00
449,3.00
2696,1.00
2701,2.00
2702,2.00
2703,3.00
2705,4.00
8643,1.00
2709,102.00
2712,1.00
2714,26.00
2720,1.00
2722,3.00
2723,1.00
2726,3.00
2731,46.00
2733,2.00
2735,1.00
2736,8.00
2737,2.00
2738,5.00
2746,1.00
2748,1.00
2749,5.00
2752,1.00
2754,1.00
2755,1.00
2756,3.00
2757,1.00
2762,8.00
2764,1.00
2765,96.00
461,3.00
2772,1.00
8655,1.00
2780,1.00
2781,2.00
2783,7.00
2784,1.00
2785,1.00
2786,56.00
1831,2.00
2804,22.00
2811,1.00
2813,121.00
2823,6.00
2825,1.00
2827,1.00
2828,3.00
2834,2.00
2835,21.00
2837,3.00
2839,1.00
2842,1.00
8278,4.00
2847,3.00
2848,39.00
2851,1.00
2852,10.00
2853,1.00
2854,12.00
2855,3.00
2857,5.00
2860,1.00
2863,1.00
2868,1.00
2869,4.00
2872,5.00
2873,2.00
2875,1.00
2876,3.00
2877,2.00
2879,2.00
2882,1.00
2883,7.00
2885,2.00
2887,1.00
2889,25.00
2894,2.00
2899,4.00
2900,1.00
2901,2.00
2902,3.00
2904,2.00
2905,2.00
2908,2.00
2909,3.00
2911,2.00
2912,1.00
2913,6.00
2914,24.00
2919,2.00
2920,1.00
2923,14.00
2926,5.00
2927,2.00
2929,1.00
2930,9.00
2932,8.00
2934,1450.00
2938,2.00
2940,6.00
2941,46.00
2942,1.00
2944,10.00
2945,1.00
2950,1.00
2954,2.00
2957,2.00
2961,1.00
2963,9.00
2964,1.00
2966,1.00
2969,7.00
2970,128.00
2972,1.00
2973,14.00
2975,4.00
2976,67.00
496,3.00
2978,3.00
2979,3.00
2981,3.00
2982,1.00
2985,3.00
2987,4.00
2989,1.00
2990,1.00
2993,1.00
2995,79.00
2996,2.00
2999,2.00
3004,1.00
3005,1.00
3007,8.00
3008,1.00
3009,6.00
3013,3.00
3015,1.00
3017,2.00
3018,1.00
3020,1.00
3021,1.00
3022,9.00
3025,12.00
3028,11.00
3035,6.00
3037,4.00
3038,16.00
3045,5.00
3046,28.00
3047,1.00
8700,1.00
3052,2.00
3053,1.00
8703,1.00
3068,2.00
3071,3.00
3072,3.00
3074,2.00
3075,7.00
3076,8.00
3078,2.00
3081,1.00
3082,1.00
8706,3.00
3086,2.00
3089,1.00
3091,2.00
3094,1.00
3095,1.00
3096,31.00
3097,1.00
3101,19.00
3102,6.00
3103,1.00
3104,4.00
3105,5.00
3106,1.00
3107,1.00
3110,1.00
3111,2.00
3112,30.00
3114,29.00
8711,6.00
3116,1.00
3117,4.00
3120,2.00
3123,34.00
3124,1.00
3127,1.00
3130,3.00
3131,1.00
3133,6.00
3137,2.00
3139,12.00
3140,6.00
3141,1.00
524,3.00
3146,2.00
3152,1.00
3155,5.00
3157,1.00
3158,8.00
3162,6.00
3163,1.00
3164,2.00
3165,11.00
3167,1.00
3168,2.00
3169,1.00
3170,12.00
3171,23.00
3172,11.00
3173,10.00
3174,1.00
3175,6.00
3182,13.00
3184,1.00
3189,3.00
3191,3.00
3192,3.00
3196,1.00
3198,1.00
3199,2.00
3202,1.00
3203,2.00
3205,6.00
3210,10.00
3211,1.00
3218,6.00
3222,1.00
3229,1.00
3230,1.00
3231,22.00
3232,72.00
3233,4.00
3235,1.00
3236,2.00
3237,1.00
3239,9.00
3240,1.00
3241,23.00
3245,3.00
3248,4.00
3250,3.00
3251,103.00
381,1.00
3256,1.00
3257,17.00
3261,1.00
3263,1.00
3267,6.00
3269,3.00
3273,2.00
3276,1.00
3279,3.00
3281,1.00
3282,2.00
547,14.00
3284,468.00
3287,1.00
3288,12.00
3289,2.00
3290,3.00
3291,10.00
3293,167.00
3298,25.00
3299,9.00
3301,1.00
3304,1.00
3305,4.00
8839,5.00
3310,3.00
3312,4.00
3283,416.00
3316,1.00
3318,5.00
3319,1.00
3322,5.00
554,1.00
3326,1.00
3328,3.00
3330,2.00
3333,1.00
3337,11.00
3338,8.00
3339,1.00
3340,1.00
3342,16.00
3346,5.00
3349,1.00
3352,1.00
3353,9.00
3360,30.00
560,2.00
3362,17.00
3364,1.00
561,5.00
112,1.00
3370,3.00
3372,1.00
3378,1.00
3379,3.00
3381,1440.00
3387,1.00
3388,1.00
3389,6.00
3390,2.00
3391,1.00
3394,100.00
3396,1.00
3398,1.00
3401,3.00
3403,131.00
3405,1.00
3406,10.00
3410,2.00
3411,1.00
459,1.00
3417,1.00
3419,1.00
3423,2.00
3424,1.00
3426,2.00
3429,2.00
3431,14.00
3434,3.00
3440,1.00
3441,7.00
3442,5.00
3445,2.00
3447,8.00
3449,9.00
3450,1.00
3453,2.00
3455,2.00
3462,2.00
3465,1.00
3466,1.00
3468,5.00
3472,17.00
3473,3.00
3477,6.00
3479,7.00
3480,4.00
8772,1.00
3482,3.00
3483,2.00
3486,1.00
3488,3.00
3489,21.00
3490,3.00
3492,5.00
3493,10.00
3495,4.00
3499,12.00
3502,1.00
3505,2.00
3507,2.00
3512,6.00
3513,7.00
3516,1.00
3518,34.00
3519,2.00
3522,2.00
3525,1.00
3527,33.00
3529,2.00
3530,3.00
3532,1129.00
3533,52.00
3534,2.00
3537,2.00
3539,2.00
3545,10.00
3546,62.00
3547,1.00
3548,1.00
3549,2.00
3550,14.00
3551,3.00
3552,1.00
3553,1.00
3554,2.00
3555,3.00
3557,3.00
3559,5.00
3561,6.00
3562,2.00
3565,3.00
3566,3.00
3567,1.00
3568,11.00
3569,2.00
3570,38.00
3571,1.00
3572,1.00
3573,3.00
3574,1.00
3584,2.00
3590,2.00
3594,2.00
3597,75.00
3599,29.00
3600,2.00
3602,3.00
3607,1.00
3608,3.00
3609,1.00
3611,4.00
3616,4.00
3620,1.00
3621,795.00
3622,6.00
3625,50.00
3628,17.00
3630,12.00
3635,1.00
3641,22.00
3642,1.00
3644,6.00
3645,2.00
3646,5.00
3647,1.00
3651,4.00
3652,1.00
3654,2.00
3655,14.00
3656,26.00
3660,1.00
3661,2.00
3663,7.00
3665,2.00
3669,2.00
3673,30.00
3674,3.00
3675,1.00
3676,1.00
3679,2.00
3680,2.00
8806,4.00
615,1.00
3692,1.00
3693,2.00
3694,1.00
3695,1.00
8808,13.00
3698,2.00
3702,1.00
617,1.00
3706,5.00
3707,1.00
3709,5.00
3710,327.00
3711,1.00
3717,5.00
620,1.00
3722,37.00
3724,1.00
3725,4.00
3728,12.00
3729,3.00
3732,4.00
3733,3.00
3740,3.00
3743,4.00
3745,2.00
3747,1.00
3748,2.00
3750,6.00
3752,2.00
3753,3.00
3755,4.00
3757,1.00
3759,1.00
3760,1.00
3762,16.00
3766,11.00
3768,3.00
3770,101.00
3771,1.00
3773,7.00
3777,6.00
3779,3.00
3780,1.00
3784,1.00
3785,6.00
3786,412.00
3787,1.00
3790,1.00
3792,1.00
8824,1.00
3795,3.00
3798,2.00
3801,2.00
3802,1.00
3803,1.00
3807,101.00
3808,6.00
3809,3.00
3810,12.00
3811,4.00
3813,6.00
3814,1.00
3815,1.00
8828,6.00
3367,4.00
3820,1.00
3823,3.00
3824,1.00
3826,4.00
3827,2.00
638,5.00
3833,1.00
3835,1.00
3839,1.00
3840,9.00
3845,2.00
3847,38.00
3848,2.00
3854,2.00
3855,3.00
3857,4.00
3859,1.00
3861,1.00
3868,2.00
3871,29.00
3873,1.00
3876,5.00
3877,13.00
129,226.00
3882,5.00
3883,1.00
3886,3.00
3888,5.00
8840,5.00
3890,2.00
3895,1.00
3897,6.00
3898,26.00
3899,11.00
8842,1.00
3902,2.00
3903,1.00
2016,2.00
651,2.00
3915,1.00
3916,10.00
3917,9.00
3921,2.00
3923,1.00
3924,1.00
8314,10.00
3927,2.00
3928,6.00
3934,1.00
3935,1.00
3936,1.00
3937,1.00
3939,164.00
3941,6.00
3946,1.00
3949,2.00
3951,8.00
3952,13.00
3954,1.00
3958,63.00
3966,2.00
3969,2.00
3970,1.00
3971,8.00
3977,1.00
3980,5.00
3981,1.00
3982,2.00
3983,1.00
8856,2.00
3987,12.00
3988,1.00
3993,1.00
3996,1.00
3997,11.00
3998,2.00
4002,3.00
4003,3.00
4004,2.00
4009,1.00
4011,3.00
4013,1.00
4014,2.00
4015,4.00
4018,10.00
4024,1.00
4028,1.00
4030,9.00
4033,1.00
4034,1.00
4036,2.00
4037,2.00
4043,173.00
4044,3.00
4045,1.00
4046,3.00
4048,33.00
4053,4.00
4056,2.00
4057,1.00
4058,1.00
4059,1.00
4062,1.00
4069,3.00
4070,93.00
4074,4.00
4075,3.00
4077,2.00
4080,1.00
4083,251.00
4084,9.00
4086,1.00
4099,3.00
4100,4.00
4102,5.00
4103,1.00
4106,1.00
4111,1.00
4112,1.00
4113,5.00
4116,9.00
4117,3.00
4120,2.00
4123,4.00
4124,2.00
4126,1.00
4128,2.00
4130,17.00
4132,3.00
4133,4.00
4134,1.00
4137,3.00
4138,1.00
4139,3.00
4142,1021.00
4144,1.00
4146,2.00
4149,2.00
4155,4.00
4157,1.00
4160,2.00
4163,1.00
4164,3.00
4165,1.00
4166,1.00
4167,1.00
4171,8.00
4173,35.00
4178,1.00
4180,2.00
4184,3.00
4190,3.00
4192,1.00
4194,1.00
4195,340.00
4196,1.00
4202,7.00
4206,8.00
4208,6.00
4209,1.00
4211,3.00
4213,1.00
4220,11.00
4226,4.00
4227,1.00
4232,1.00
4233,1.00
4234,7.00
4237,1.00
4239,4.00
4240,3.00
4241,2.00
4242,48.00
4248,2.00
4252,2.00
4257,2.00
4260,7.00
4263,1.00
4265,12.00
4266,1.00
4267,1.00
4268,2.00
4270,2.00
4271,3.00
4272,8.00
4273,1.00
4274,2.00
4275,11.00
4277,1.00
4279,3.00
4281,1.00
4282,1.00
4283,3.00
4287,1.00
4291,23.00
4292,3.00
4294,1.00
4297,2.00
4299,2.00
4300,1.00
4302,1.00
4303,2.00
4305,1.00
4306,3.00
4308,20.00
4309,1.00
4312,2.00
4320,1.00
4322,2.00
4327,4.00
4328,2.00
4331,3.00
4334,1.00
4335,3.00
4342,7.00
4345,3.00
4348,3.00
4351,1.00
4356,84.00
4361,5.00
4364,3.00
4367,11.00
4369,1.00
4372,1.00
4374,1.00
